Node,ObjVal
25001.0,1e+20
25002.0,0.0
25003.0,1e+20
25004.0,0.0
25005.0,1e+20
25006.0,1e+20
25007.0,0.6597734860511082
25008.0,1e+20
25009.0,1e+20
25010.0,0.0
25011.0,0.7751103615892134
25012.0,1e+20
25013.0,1e+20
25014.0,0.0
25015.0,1e+20
25016.0,0.0
25017.0,0.0
25018.0,0.0
25019.0,1e+20
25020.0,0.0
25021.0,1e+20
25022.0,0.0
25023.0,1e+20
25024.0,0.0
25025.0,1e+20
25026.0,0.0
25027.0,1e+20
25028.0,2.0119433950890198
25029.0,1e+20
25030.0,1e+20
25031.0,1e+20
25032.0,1e+20
25033.0,1e+20
25034.0,1.8189894035458565e-12
25035.0,1e+20
25036.0,1e+20
25037.0,0.0
25038.0,1e+20
25039.0,0.0
25040.0,1e+20
25041.0,0.0
25042.0,0.0
25043.0,1e+20
25044.0,0.0
25045.0,0.0
25046.0,-4.547473508864641e-13
25047.0,1e+20
25048.0,0.0
25049.0,1e+20
25050.0,0.0
25051.0,0.0
25052.0,1e+20
25053.0,1e+20
25054.0,0.0
25055.0,0.0
25056.0,1e+20
25057.0,0.0
25058.0,0.0
25059.0,0.0
25060.0,0.0
25061.0,1e+20
25062.0,1e+20
25063.0,1e+20
25064.0,1e+20
25065.0,1e+20
25066.0,1e+20
25067.0,1e+20
25068.0,1e+20
25069.0,4.547473508864641e-13
25070.0,0.0
25071.0,0.0
25072.0,1e+20
25073.0,0.0
25074.0,0.0
25075.0,0.0
25076.0,0.0
25077.0,1e+20
25078.0,1e+20
25079.0,0.0
25080.0,0.0
25081.0,1e+20
25082.0,1e+20
25083.0,0.0
25084.0,0.0
25085.0,1e+20
25086.0,0.0
25087.0,1e+20
25088.0,1e+20
25089.0,0.0
25090.0,1e+20
25091.0,1e+20
25092.0,1e+20
25093.0,0.0
25094.0,0.0
25095.0,0.0
25096.0,1e+20
25097.0,0.0
25098.0,1e+20
25099.0,-4.547473508864641e-13
25100.0,0.0
25101.0,1e+20
25102.0,0.0
25103.0,1e+20
25104.0,0.0
25105.0,1e+20
25106.0,1e+20
25107.0,0.5065832574341584
25108.0,1e+20
25109.0,1e+20
25110.0,0.0
25111.0,0.0
25112.0,0.0
25113.0,1e+20
25114.0,0.0
25115.0,0.0
25116.0,1e+20
25117.0,1e+20
25118.0,0.0
25119.0,0.0
25120.0,0.0
25121.0,1e+20
25122.0,0.0
25123.0,0.0
25124.0,2.6991426344502543
25125.0,1e+20
25126.0,1e+20
25127.0,0.0
25128.0,0.0
25129.0,1e+20
25130.0,0.0
25131.0,0.0
25132.0,0.0
25133.0,1e+20
25134.0,0.0
25135.0,1e+20
25136.0,1e+20
25137.0,0.0
25138.0,0.0
25139.0,0.0
25140.0,0.0
25141.0,1e+20
25142.0,0.0
25143.0,2.6525880068866172
25144.0,1e+20
25145.0,0.0
25146.0,1e+20
25147.0,1e+20
25148.0,0.0
25149.0,0.0
25150.0,0.0
25151.0,1e+20
25152.0,1e+20
25153.0,0.0
25154.0,0.0
25155.0,4.547473508864641e-13
25156.0,1e+20
25157.0,0.0
25158.0,1e+20
25159.0,1e+20
25160.0,0.0
25161.0,1.5826760125182773
25162.0,1e+20
25163.0,1e+20
25164.0,1e+20
25165.0,1.286562317978678
25166.0,1.4241823517290868
25167.0,1e+20
25168.0,0.0
25169.0,1e+20
25170.0,0.0
25171.0,0.0
25172.0,1e+20
25173.0,1e+20
25174.0,1e+20
25175.0,4.547473508864641e-13
25176.0,0.0
25177.0,1e+20
25178.0,1.0202256455795577
25179.0,1e+20
25180.0,1e+20
25181.0,1e+20
25182.0,1e+20
25183.0,0.0
25184.0,0.0
25185.0,1e+20
25186.0,0.0
25187.0,1e+20
25188.0,1e+20
25189.0,1e+20
25190.0,2.6754342040176198
25191.0,1e+20
25192.0,1e+20
25193.0,0.0
25194.0,1e+20
25195.0,1e+20
25196.0,0.0
25197.0,1e+20
25198.0,0.0
25199.0,1e+20
25200.0,1e+20
25201.0,0.0
25202.0,0.0
25203.0,1e+20
25204.0,0.0
25205.0,1e+20
25206.0,1e+20
25207.0,-4.547473508864641e-13
25208.0,1e+20
25209.0,0.0
25210.0,0.0
25211.0,1e+20
25212.0,0.0
25213.0,1e+20
25214.0,1e+20
25215.0,0.0
25216.0,0.0
25217.0,1e+20
25218.0,0.0
25219.0,1e+20
25220.0,0.0
25221.0,1e+20
25222.0,1e+20
25223.0,0.0
25224.0,0.0
25225.0,0.0
